665.961979 ,-634.142272 ,-377.250195
549.085873 ,-739.009864 ,-167.364843
193.318687 ,-847.626094 ,-358.633167
-161.995052 ,-841.303923 ,-594.185041
-487.501743 ,-622.094954 ,-609.898066
-920.655032 ,-291.694162 ,-441.132745
-1033.000773 ,21.840887 ,5.405139
-793.827758 ,311.473053 ,534.858268
-400.228478 ,303.112780 ,863.311443
-10.317301 ,253.964084 ,992.134567
225.309286 ,116.552864 ,1001.305839
470.012347 ,86.338460 ,949.088709
607.491611 ,36.708817 ,867.250751
715.327158 ,60.661823 ,727.730842
822.965259 ,47.790721 ,617.103797
922.584393 ,175.755316 ,450.038990
939.968591 ,197.389217 ,403.865142
940.359573 ,263.496835 ,341.700753
970.679056 ,231.935219 ,239.438727
971.342291 ,221.098832 ,44.611950
1040.529415 ,192.183357 ,-125.425151
912.708662 ,281.875292 ,-317.829693
827.527082 ,346.550499 ,-451.644641
665.072168 ,422.551101 ,-568.044291
553.926288 ,484.461787 ,-642.593002
322.547199 ,580.518950 ,-669.513459
133.771368 ,625.277157 ,-646.821362
-55.350100 ,705.762425 ,-500.736876
-130.639052 ,1735.431516 ,-302.577502
-0.477704 ,850.255682 ,-138.484401
170.506696 ,872.814254 ,64.433441
353.512603 ,771.092484 ,417.175148
438.370318 ,655.097893 ,604.983085
527.451276 ,422.270034 ,727.023057
659.556867 ,162.521215 ,797.615932
710.685514 ,-13.215479 ,772.834856
645.858844 ,-237.889375 ,739.037587
473.625883 ,-375.238317 ,804.635618
258.728812 ,-449.647827 ,846.233896
26.818366 ,-332.065920 ,984.734673
-191.537104 ,-104.423028 ,1011.119297
-319.672229 ,81.320744 ,977.136425
-219.900808 ,359.731081 ,876.483914
-81.183712 ,647.961958 ,691.274087
112.553719 ,720.859840 ,565.106327
288.966253 ,771.830861 ,468.183694
457.069388 ,776.074771 ,260.375144
624.595013 ,669.773118 ,135.013008
710.801902 ,618.932478 ,-10.129750
810.029121 ,506.916284 ,-241.132429
810.498012 ,436.560758 ,-424.434502
707.798680 ,336.623681 ,-578.341421
575.428337 ,329.303844 ,-768.403191
429.809144 ,501.466990 ,-722.208294
322.182086 ,650.361797 ,-515.836649
501.440776 ,723.600878 ,-189.263109
568.478217 ,705.305172 ,254.365947
429.562314 ,607.054016 ,633.685881
376.971096 ,427.140673 ,812.258794
243.302258 ,309.057104 ,907.714857
88.598711 ,287.123468 ,954.363117
-74.425835 ,339.478472 ,981.344922
-249.698238 ,437.853045 ,865.429186
-347.432743 ,576.514568 ,695.033886
-376.570784 ,708.078319 ,536.951441
-375.796699 ,753.393591 ,351.687621
-336.328164 ,840.010108 ,175.560371
-288.272581 ,820.784040 ,-78.826492
-115.722146 ,839.386113 ,-320.214351
198.100858 ,693.649230 ,-586.474901
605.347535 ,299.719701 ,-756.396346
763.024894 ,-12.024699 ,-674.221239
941.483569 ,-191.870128 ,-306.074021
927.148305 ,-301.856322 ,26.042273
900.207079 ,-311.134534 ,355.948337
775.005449 ,-164.033398 ,676.574915
525.674145 ,-52.784478 ,882.703401
272.470630 ,63.944958 ,974.724321
40.706825 ,120.323212 ,1027.409654
-53.391126 ,243.328539 ,1030.152725
-134.184644 ,394.473640 ,931.864909
-245.174454 ,470.733122 ,823.751715
-614.034609 ,340.492358 ,678.642413
-875.298038 ,174.905181 ,418.234448
-939.012614 ,160.194614 ,223.556812
-1002.735688 ,243.804768 ,102.730476
-950.352959 ,250.870298 ,-142.694172
-920.028017 ,215.501763 ,-249.261617
-859.303073 ,318.271664 ,-357.455149
-755.954525 ,437.681222 ,-372.396007
-639.584096 ,484.567711 ,-481.880866
-574.865300 ,486.757376 ,-579.370157
-540.526903 ,460.330360 ,-601.162340
-467.231107 ,466.345676 ,-694.375861
-441.237900 ,510.546862 ,-731.675560
-329.791541 ,526.530749 ,-685.214077
-213.787840 ,582.788830 ,-684.515766
-93.640356 ,670.024303 ,-619.763656
-29.326498 ,708.233988 ,-576.931835
56.488792 ,776.506415 ,-525.123862
253.070765 ,811.201100 ,-271.289089
428.808278 ,778.567946 ,-238.698645
702.175774 ,649.369091 ,24.343262
967.039463 ,342.105216 ,135.846236
978.591827 ,0.905316 ,260.261292
878.884359 ,-311.840526 ,317.932841
724.048682 ,-631.737604 ,185.275762
569.749203 ,-791.745660 ,17.678370
450.194798 ,-810.091953 ,-164.183234
